TIME,,CH1,,CH2,,CH3,,CH4,,CH5,,CH6,
0.000000076750,76750.000000000000,0.513437500000,513437.500000000000,4.897812500000,4897812.500000000000,-0.644531250000,-644531.250000000000,0.250312500000,250312.500000000000,1.166562500000,1166562.500000000000,1.197500000000,1197500.000000000000
0.000000076830,76830.000000000000,0.489375000000,489375.000000000000,4.936562500000,4936562.500000000000,-0.674218750000,-674218.750000000000,0.233125000000,233125.000000000000,1.148125000000,1148125.000000000000,1.225312500000,1225312.500000000000
0.000000076910,76910.000000000000,0.462187500000,462187.500000000000,4.953750000000,4953750.000000000000,-0.646093750000,-646093.750000000000,0.230000000000,230000.000000000000,1.126093750000,1126093.750000000000,1.243593750000,1243593.750000000000
0.000000076990,76990.000000000000,0.450312500000,450312.500000000000,4.958125000000,4958125.000000000000,-0.598437500000,-598437.500000000000,0.216562500000,216562.500000000000,1.110000000000,1110000.000000000000,1.262500000000,1262500.000000000000
0.000000077070,77070.000000000000,0.441875000000,441875.000000000000,4.945312500000,4945312.500000000000,-0.537500000000,-537500.000000000000,0.215625000000,215625.000000000000,1.092812500000,1092812.500000000000,1.275625000000,1275625.000000000000
0.000000077150,77150.000000000000,0.448750000000,448750.000000000000,4.928750000000,4928750.000000000000,-0.500781250000,-500781.250000000000,0.205312500000,205312.500000000000,1.082812500000,1082812.500000000000,1.291562500000,1291562.500000000000
0.000000077230,77230.000000000000,0.448750000000,448750.000000000000,4.906562500000,4906562.500000000000,-0.482031250000,-482031.250000000000,0.210625000000,210625.000000000000,1.070625000000,1070625.000000000000,1.302031250000,1302031.250000000000
0.000000077310,77310.000000000000,0.453437500000,453437.500000000000,4.892812500000,4892812.500000000000,-0.499218750000,-499218.750000000000,0.205312500000,205312.500000000000,1.065312500000,1065312.500000000000,1.315937500000,1315937.500000000000
0.000000077390,77390.000000000000,0.446250000000,446250.000000000000,4.881875000000,4881875.000000000000,-0.528906250000,-528906.250000000000,0.209375000000,209375.000000000000,1.058906250000,1058906.250000000000,1.324843750000,1324843.750000000000
0.000000077470,77470.000000000000,0.440312500000,440312.500000000000,4.880000000000,4880000.000000000000,-0.572656250000,-572656.250000000000,0.200000000000,200000.000000000000,1.058593750000,1058593.750000000000,1.334843750000,1334843.750000000000
0.000000077550,77550.000000000000,0.420312500000,420312.500000000000,4.873437500000,4873437.500000000000,-0.599218750000,-599218.750000000000,0.202812500000,202812.500000000000,1.054218750000,1054218.750000000000,1.336093750000,1336093.750000000000
0.000000077630,77630.000000000000,0.404375000000,404375.000000000000,4.866562500000,4866562.500000000000,-0.615625000000,-615625.000000000000,0.192187500000,192187.500000000000,1.053906250000,1053906.250000000000,1.337031250000,1337031.250000000000
0.000000077710,77710.000000000000,0.385312500000,385312.500000000000,4.848125000000,4848125.000000000000,-0.602343750000,-602343.750000000000,0.190312500000,190312.500000000000,1.049062500000,1049062.500000000000,1.330312500000,1330312.500000000000
0.000000077790,77790.000000000000,0.378437500000,378437.500000000000,4.826250000000,4826250.000000000000,-0.576562500000,-576562.500000000000,0.177187500000,177187.500000000000,1.046250000000,1046250.000000000000,1.325000000000,1325000.000000000000
0.000000077870,77870.000000000000,0.367812500000,367812.500000000000,4.794687500000,4794687.500000000000,-0.524218750000,-524218.750000000000,0.179375000000,179375.000000000000,1.035937500000,1035937.500000000000,1.313750000000,1313750.000000000000
0.000000077950,77950.000000000000,0.365625000000,365625.000000000000,4.769062500000,4769062.500000000000,-0.471093750000,-471093.750000000000,0.172187500000,172187.500000000000,1.026875000000,1026875.000000000000,1.307812500000,1307812.500000000000
0.000000078030,78030.000000000000,0.356875000000,356875.000000000000,4.748750000000,4748750.000000000000,-0.406250000000,-406250.000000000000,0.177500000000,177500.000000000000,1.012187500000,1012187.500000000000,1.301250000000,1301250.000000000000
0.000000078110,78110.000000000000,0.349375000000,349375.000000000000,4.745937500000,4745937.500000000000,-0.351562500000,-351562.500000000000,0.174375000000,174375.000000000000,1.000781250000,1000781.250000000000,1.302187500000,1302187.500000000000
0.000000078190,78190.000000000000,0.326250000000,326250.000000000000,4.753437500000,4753437.500000000000,-0.294531250000,-294531.250000000000,0.187812500000,187812.500000000000,0.985000000000,985000.000000000000,1.301406250000,1301406.250000000000
